"Year","Country","GearCode","Tonnage","MainSpecies","Divcode","Code","Effort","Catches","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","DateCreated"
1960,2,10,4,1,41,112,0,0,0,0,0,0,1,0,1,1,0,0,0,0,30/7/1996 0:00:00
1960,2,10,4,1,41,114,0,0,0,0,0,0,3,0,3,2,0,0,0,0,30/7/1996 0:00:00
1960,2,10,4,1,41,120,0,0,0,0,0,0,0,0,3,5,0,0,0,0,30/7/1996 0:00:00
1960,2,10,4,1,41,129,0,0,0,0,0,0,1,0,2,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,4,1,41,186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30/7/1996 0:00:00
1960,2,10,4,1,41,199,0,0,0,0,0,0,0,0,8,2,0,0,1,0,30/7/1996 0:00:00
1960,2,10,4,3,41,1,0,0,937,382,0,0,0,380,0,336,323,596,232,296,30/7/1996 0:00:00
1960,2,10,4,3,41,2,0,0,72,28,0,0,0,29,0,27,26,45,21,23,30/7/1996 0:00:00
1960,2,10,4,3,41,101,0,0,9,50,0,0,0,26,2,11,34,10,4,4,30/7/1996 0:00:00
1960,2,10,4,3,41,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,4,3,41,103,0,0,805,176,0,0,0,212,14,212,147,294,132,125,30/7/1996 0:00:00
1960,2,10,4,3,41,106,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,4,3,41,112,0,0,1,24,0,0,0,0,0,0,0,0,0,2,30/7/1996 0:00:00
1960,2,10,4,3,41,114,0,0,39,20,0,0,0,1,0,1,1,1,2,3,30/7/1996 0:00:00
1960,2,10,4,3,41,120,0,0,3,7,0,0,0,1,0,0,0,1,0,1,30/7/1996 0:00:00
1960,2,10,4,3,41,186,0,0,6,0,0,0,0,0,0,0,0,1,0,0,30/7/1996 0:00:00
1960,2,10,4,3,41,199,0,0,13,10,0,0,0,3,0,0,0,0,1,0,30/7/1996 0:00:00
1960,2,21,2,19,41,1,0,0,0,0,0,6,55,270,114,136,58,71,94,58,30/7/1996 0:00:00
1960,2,21,2,19,41,2,0,0,0,0,0,1,5,31,9,15,7,9,13,7,30/7/1996 0:00:00
1960,2,21,2,19,41,101,0,0,0,0,0,0,1,8,0,3,0,1,4,1,30/7/1996 0:00:00
1960,2,21,2,19,41,112,0,0,0,0,0,1,3,6,2,13,2,3,9,15,30/7/1996 0:00:00
1960,2,21,2,19,41,114,0,0,0,0,0,0,18,118,5,41,10,20,22,14,30/7/1996 0:00:00
1960,2,21,2,19,41,116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30/7/1996 0:00:00
1960,2,21,2,19,41,122,0,0,0,0,0,0,0,0,0,0,0,2,3,0,30/7/1996 0:00:00
1960,2,21,2,19,41,129,0,0,0,0,0,1,3,3,4,0,0,0,0,0,30/7/1996 0:00:00
1960,2,21,3,19,41,1,0,0,0,0,0,0,84,512,32,0,64,209,245,0,30/7/1996 0:00:00
1960,2,21,3,19,41,2,0,0,0,0,0,0,8,58,3,0,7,24,30,0,30/7/1996 0:00:00
1960,2,21,3,19,41,101,0,0,0,0,0,0,3,8,0,0,1,4,6,0,30/7/1996 0:00:00
1960,2,21,3,19,41,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,21,3,19,41,112,0,0,0,0,0,0,8,10,4,0,3,9,25,0,30/7/1996 0:00:00
1960,2,21,3,19,41,114,0,0,0,0,0,0,45,196,9,0,14,54,64,0,30/7/1996 0:00:00
1960,2,21,3,19,41,116,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30/7/1996 0:00:00
1960,2,21,3,19,41,122,0,0,0,0,0,0,0,0,0,0,1,4,8,0,30/7/1996 0:00:00
1960,2,21,3,19,41,129,0,0,0,0,0,0,7,5,5,0,0,0,0,0,30/7/1996 0:00:00
1960,2,21,3,19,41,188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,51,2,16,41,1,0,0,0,0,0,0,44,20,0,0,0,0,0,24,30/7/1996 0:00:00
1960,2,51,2,16,41,2,0,0,0,0,0,0,8,3,0,0,0,0,0,4,30/7/1996 0:00:00
1960,2,51,2,16,41,101,0,0,0,0,0,0,1,4,0,0,0,0,0,2,30/7/1996 0:00:00
1960,2,51,2,16,41,120,0,0,0,0,0,0,5,2,0,0,0,0,0,2,30/7/1996 0:00:00
1960,2,51,3,1,41,1,0,0,0,0,9,0,0,49,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,51,3,1,41,2,0,0,0,0,1,0,0,9,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,51,3,1,41,101,0,0,0,0,8,0,0,12,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,51,3,16,41,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,30/7/1996 0:00:00
1960,2,51,3,16,41,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30/7/1996 0:00:00
1960,2,51,3,16,41,101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30/7/1996 0:00:00
1960,2,51,3,16,41,120,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30/7/1996 0:00:00
1960,2,51,4,16,41,1,0,0,0,17,0,0,52,0,41,0,0,109,0,58,30/7/1996 0:00:00
1960,2,51,4,16,41,2,0,0,0,2,0,0,5,0,4,0,0,11,0,7,30/7/1996 0:00:00
1960,2,51,4,16,41,101,0,0,0,0,0,0,11,0,0,0,0,28,0,4,30/7/1996 0:00:00
1960,2,51,4,16,41,120,0,0,0,1,0,0,8,0,2,0,0,12,0,10,30/7/1996 0:00:00
1960,2,51,4,16,41,186,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30/7/1996 0:00:00
1960,2,51,4,16,41,199,0,0,0,0,0,0,0,0,0,0,0,5,0,0,30/7/1996 0:00:00
1960,2,10,2,1,42,1,0,0,0,0,0,0,0,2068,9293,6889,5539,3165,1392,0,30/7/1996 0:00:00
1960,2,10,2,1,42,2,0,0,0,0,0,0,0,105,594,539,458,239,106,0,30/7/1996 0:00:00
1960,2,10,2,1,42,101,0,0,0,0,0,0,0,264,2915,1354,789,466,186,0,30/7/1996 0:00:00
1960,2,10,2,1,42,102,0,0,0,0,0,0,0,35,4,8,6,1,0,0,30/7/1996 0:00:00
1960,2,10,2,1,42,103,0,0,0,0,0,0,0,87,268,278,247,94,13,0,30/7/1996 0:00:00
1960,2,10,2,1,42,112,0,0,0,0,0,0,0,0,91,66,38,22,8,0,30/7/1996 0:00:00
1960,2,10,2,1,42,114,0,0,0,0,0,0,0,1,6,5,4,5,3,0,30/7/1996 0:00:00
1960,2,10,2,1,42,120,0,0,0,0,0,0,0,0,3,1,1,1,0,0,30/7/1996 0:00:00
1960,2,10,2,1,42,122,0,0,0,0,0,0,0,0,0,0,3,1,0,0,30/7/1996 0:00:00
1960,2,10,2,1,42,129,0,0,0,0,0,0,0,33,118,69,72,53,20,0,30/7/1996 0:00:00
1960,2,10,2,1,42,144,0,0,0,0,0,0,0,0,0,0,4,0,0,0,30/7/1996 0:00:00
1960,2,10,2,1,42,186,0,0,0,0,0,0,0,0,0,1,4,0,0,0,30/7/1996 0:00:00
1960,2,10,2,1,42,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30/7/1996 0:00:00
1960,2,10,2,1,42,199,0,0,0,0,0,0,0,5,9,21,0,0,0,0,30/7/1996 0:00:00
1960,2,10,2,3,42,1,0,0,0,0,0,0,265,0,0,146,0,0,0,0,30/7/1996 0:00:00
1960,2,10,2,3,42,2,0,0,0,0,0,0,15,0,0,19,0,0,0,0,30/7/1996 0:00:00
1960,2,10,2,3,42,101,0,0,0,0,0,0,21,0,0,9,0,0,0,0,30/7/1996 0:00:00
1960,2,10,2,3,42,103,0,0,0,0,0,0,25,0,0,41,0,0,0,0,30/7/1996 0:00:00
1960,2,10,2,3,42,112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30/7/1996 0:00:00
1960,2,10,2,3,42,129,0,0,0,0,0,0,5,0,0,1,0,0,0,0,30/7/1996 0:00:00
1960,2,10,3,1,42,1,0,0,0,0,0,0,0,0,2635,1955,1166,1256,166,0,30/7/1996 0:00:00
1960,2,10,3,1,42,2,0,0,0,0,0,0,0,0,198,146,84,94,13,0,30/7/1996 0:00:00
1960,2,10,3,1,42,101,0,0,0,0,0,0,0,0,1090,530,370,363,42,0,30/7/1996 0:00:00
1960,2,10,3,1,42,102,0,0,0,0,0,0,0,0,8,2,2,0,0,0,30/7/1996 0:00:00
1960,2,10,3,1,42,103,0,0,0,0,0,0,0,0,44,28,129,97,8,0,30/7/1996 0:00:00
1960,2,10,3,1,42,112,0,0,0,0,0,0,0,0,37,22,19,22,2,0,30/7/1996 0:00:00
1960,2,10,3,1,42,114,0,0,0,0,0,0,0,0,3,2,2,5,1,0,30/7/1996 0:00:00
1960,2,10,3,1,42,120,0,0,0,0,0,0,0,0,1,0,0,2,0,0,30/7/1996 0:00:00
1960,2,10,3,1,42,122,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30/7/1996 0:00:00
1960,2,10,3,1,42,129,0,0,0,0,0,0,0,0,48,22,35,53,4,0,30/7/1996 0:00:00
1960,2,10,3,1,42,186,0,0,0,0,0,0,0,0,0,0,0,4,0,0,30/7/1996 0:00:00
1960,2,10,3,1,42,199,0,0,0,0,0,0,0,0,4,0,2,1,0,0,30/7/1996 0:00:00
1960,2,10,3,3,42,1,0,0,0,0,0,0,800,613,200,1416,590,639,275,31,30/7/1996 0:00:00
1960,2,10,3,3,42,2,0,0,0,0,0,0,64,48,14,108,40,47,17,2,30/7/1996 0:00:00
1960,2,10,3,3,42,101,0,0,0,0,0,0,6,54,0,174,21,36,4,0,30/7/1996 0:00:00
1960,2,10,3,3,42,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,3,3,42,103,0,0,0,0,0,0,28,284,156,400,239,308,133,7,30/7/1996 0:00:00
1960,2,10,3,3,42,112,0,0,0,0,0,0,0,0,0,10,1,2,1,0,30/7/1996 0:00:00
1960,2,10,3,3,42,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30/7/1996 0:00:00
1960,2,10,3,3,42,120,0,0,0,0,0,0,0,0,0,1,1,2,0,0,30/7/1996 0:00:00
1960,2,10,3,3,42,129,0,0,0,0,0,0,1,24,1,10,3,4,1,0,30/7/1996 0:00:00
1960,2,10,3,3,42,199,0,0,0,0,0,0,0,3,0,1,0,0,0,0,30/7/1996 0:00:00
1960,2,10,4,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,410,0,30/7/1996 0:00:00
1960,2,10,4,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0,48,0,30/7/1996 0:00:00
1960,2,10,4,1,42,101,0,0,0,0,0,0,0,0,0,0,0,0,66,0,30/7/1996 0:00:00
1960,2,10,4,1,42,103,0,0,0,0,0,0,0,0,0,0,0,0,12,0,30/7/1996 0:00:00
1960,2,10,4,1,42,112,0,0,0,0,0,0,0,0,0,0,0,0,7,0,30/7/1996 0:00:00
1960,2,10,4,1,42,114,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30/7/1996 0:00:00
1960,2,10,4,1,42,129,0,0,0,0,0,0,0,0,0,0,0,0,17,0,30/7/1996 0:00:00
1960,2,10,4,1,42,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30/7/1996 0:00:00
1960,2,10,4,1,42,199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30/7/1996 0:00:00
1960,2,10,4,3,42,1,0,0,16,0,0,0,0,136,445,358,426,0,544,244,30/7/1996 0:00:00
1960,2,10,4,3,42,2,0,0,2,0,0,0,0,9,35,27,38,0,40,14,30/7/1996 0:00:00
1960,2,10,4,3,42,101,0,0,2,0,0,0,0,0,58,4,7,0,21,9,30/7/1996 0:00:00
1960,2,10,4,3,42,103,0,0,6,0,0,0,0,64,267,284,301,40,226,80,30/7/1996 0:00:00
1960,2,10,4,3,42,112,0,0,0,0,0,0,0,0,1,0,0,0,1,14,30/7/1996 0:00:00
1960,2,10,4,3,42,114,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30/7/1996 0:00:00
1960,2,10,4,3,42,120,0,0,0,0,0,0,0,0,4,1,4,0,4,1,30/7/1996 0:00:00
1960,2,10,4,3,42,129,0,0,0,0,0,0,0,0,2,1,0,0,2,0,30/7/1996 0:00:00
1960,2,10,4,3,42,186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1960,2,10,4,3,42,199,0,0,0,0,0,0,0,0,2,4,3,0,0,0,30/7/1996 0:00:00
1960,2,21,2,19,42,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,30/7/1996 0:00:00
1960,2,21,2,19,42,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30/7/1996 0:00:00
1960,2,21,2,19,42,112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30/7/1996 0:00:00
1960,2,21,2,19,42,129,0,0,0,0,0,0,0,0,0,0,0,3,0,0,30/7/1996 0:00:00
1960,2,51,1,1,42,101,0,0,0,0,0,43,149,159,345,422,306,106,4,0,30/7/1996 0:00:00
1960,2,51,1,1,42,112,0,0,0,0,0,0,0,0,13,15,10,1,0,0,30/7/1996 0:00:00
1960,2,51,1,1,42,114,0,0,0,0,0,0,0,0,1,1,1,0,0,0,30/7/1996 0:00:00
1960,2,51,1,1,42,120,0,0,0,0,0,3,2,2,2,3,0,0,0,0,30/7/1996 0:00:00
1960,2,51,1,1,42,122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30/7/1996 0:00:00
1960,2,51,1,1,42,129,0,0,0,0,0,0,1,8,16,15,19,2,0,0,30/7/1996 0:00:00
1960,2,51,1,1,42,186,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,51,1,1,42,188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,51,1,1,42,199,0,0,0,0,0,0,1,0,2,2,0,0,0,0,30/7/1996 0:00:00
1960,2,51,2,1,42,101,0,0,0,0,0,6,51,63,66,98,42,29,9,0,30/7/1996 0:00:00
1960,2,51,2,1,42,112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30/7/1996 0:00:00
1960,2,51,2,1,42,120,0,0,0,0,0,2,1,1,1,0,0,0,0,0,30/7/1996 0:00:00
1960,2,51,2,1,42,129,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30/7/1996 0:00:00
1960,2,51,2,16,42,1,0,0,0,0,0,0,228,295,25,35,130,23,42,0,30/7/1996 0:00:00
1960,2,51,2,16,42,2,0,0,0,0,0,0,31,51,7,7,25,6,8,0,30/7/1996 0:00:00
1960,2,51,2,16,42,101,0,0,0,0,0,0,27,19,2,1,26,5,9,0,30/7/1996 0:00:00
1960,2,51,2,16,42,120,0,0,0,0,0,0,36,21,13,1,9,9,3,0,30/7/1996 0:00:00
1960,2,51,2,16,42,186,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30/7/1996 0:00:00
1960,2,51,3,1,42,1,0,0,0,0,0,0,0,9,0,0,0,0,17,6,30/7/1996 0:00:00
1960,2,51,3,1,42,2,0,0,0,0,0,0,0,2,0,0,0,0,2,1,30/7/1996 0:00:00
1960,2,51,3,1,42,101,0,0,0,0,0,0,8,3,0,0,0,0,4,0,30/7/1996 0:00:00
1960,2,51,3,1,42,186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30/7/1996 0:00:00
1960,2,51,3,16,42,1,0,0,0,0,0,19,711,211,0,37,112,199,326,162,30/7/1996 0:00:00
1960,2,51,3,16,42,2,0,0,0,0,0,2,102,35,0,6,17,40,60,35,30/7/1996 0:00:00
1960,2,51,3,16,42,101,0,0,0,0,0,3,86,29,9,3,23,43,73,30,30/7/1996 0:00:00
1960,2,51,3,16,42,112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30/7/1996 0:00:00
1960,2,51,3,16,42,120,0,0,0,0,0,1,69,25,3,6,12,25,42,51,30/7/1996 0:00:00
1960,2,51,3,16,42,129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30/7/1996 0:00:00
1960,2,51,3,16,42,186,0,0,0,0,0,0,4,0,0,0,0,1,1,0,30/7/1996 0:00:00
1960,2,51,3,16,42,188,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30/7/1996 0:00:00
1960,2,51,3,16,42,199,0,0,0,0,0,0,2,0,0,0,4,0,1,0,30/7/1996 0:00:00
1960,2,51,4,16,42,1,0,0,0,0,0,0,126,0,426,0,0,85,85,219,30/7/1996 0:00:00
1960,2,51,4,16,42,2,0,0,0,0,0,0,22,0,32,0,0,9,17,25,30/7/1996 0:00:00
1960,2,51,4,16,42,101,0,0,0,0,0,0,16,0,0,0,0,2,0,12,30/7/1996 0:00:00
1960,2,51,4,16,42,120,0,0,0,0,0,0,19,0,40,0,0,15,9,31,30/7/1996 0:00:00
1960,2,51,4,16,42,186,0,0,0,0,0,0,0,0,0,0,0,5,0,5,30/7/1996 0:00:00
1960,2,51,4,16,42,199,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30/7/1996 0:00:00
1960,2,53,0,1,42,101,0,0,0,0,0,0,83,386,924,902,367,160,6,0,30/7/1996 0:00:00
1960,2,53,0,1,42,103,0,0,0,0,0,0,0,5,3,2,1,1,0,0,30/7/1996 0:00:00
1960,2,53,0,1,42,112,0,0,0,0,0,0,0,0,1,2,1,0,0,0,30/7/1996 0:00:00
1960,2,53,0,1,42,120,0,0,0,0,0,0,1,4,0,7,6,0,0,0,30/7/1996 0:00:00
1960,2,53,0,1,42,129,0,0,0,0,0,0,0,1,1,2,1,1,0,0,30/7/1996 0:00:00
1960,2,61,0,1,42,101,0,0,0,0,0,0,0,1612,425,0,0,0,0,0,30/7/1996 0:00:00
1960,2,90,0,99,42,202,0,0,0,0,0,0,4,4,16,38,8,5,0,0,30/7/1996 0:00:00
1960,2,90,0,99,42,204,0,0,0,0,0,0,0,0,3,4,0,0,0,0,30/7/1996 0:00:00
1960,2,90,0,99,42,318,0,0,0,0,0,0,11,45,34,3,0,0,0,0,30/7/1996 0:00:00
1960,2,90,0,99,42,340,0,0,0,0,0,0,28,9,9,0,0,0,0,0,30/7/1996 0:00:00
1960,2,90,0,99,42,400,0,0,0,0,0,0,0,0,0,0,0,3,3,1,30/7/1996 0:00:00
1960,2,90,0,99,42,432,0,0,0,0,0,0,0,3,5,1,0,0,0,0,30/7/1996 0:00:00
1960,2,90,0,99,42,529,0,0,1,1,0,0,3,0,0,1,4,4,0,0,30/7/1996 0:00:00
1960,2,90,0,99,42,622,0,0,0,0,0,0,0,3,11,0,0,0,0,0,30/7/1996 0:00:00
1960,2,90,0,99,42,699,0,0,0,0,0,0,2,1,1,5,2,5,0,0,30/7/1996 0:00:00
1960,2,10,1,19,43,101,0,0,0,0,0,0,0,10,28,17,21,16,5,1,30/7/1996 0:00:00
1960,2,10,1,19,43,102,0,0,0,0,0,0,0,0,4,0,2,0,0,0,30/7/1996 0:00:00
1960,2,10,1,19,43,112,0,0,0,0,0,0,0,4,38,114,89,50,12,0,30/7/1996 0:00:00
1960,2,10,1,19,43,114,0,0,0,0,0,0,0,2,10,19,15,3,1,0,30/7/1996 0:00:00
1960,2,10,1,19,43,122,0,0,0,0,0,0,0,0,4,21,18,10,2,0,30/7/1996 0:00:00
1960,2,10,1,19,43,129,0,0,0,0,0,0,0,1,10,32,35,6,4,0,30/7/1996 0:00:00
1960,2,10,1,19,43,186,0,0,0,0,0,0,0,1,1,1,0,1,3,1,30/7/1996 0:00:00
1960,2,10,1,19,43,199,0,0,0,0,0,0,0,0,7,2,1,1,5,1,30/7/1996 0:00:00
1960,2,10,2,3,43,1,0,0,0,0,0,0,0,71,71,0,0,104,0,0,30/7/1996 0:00:00
1960,2,10,2,3,43,2,0,0,0,0,0,0,0,4,4,0,0,15,0,0,30/7/1996 0:00:00
1960,2,10,2,3,43,101,0,0,0,0,0,0,3,1,3,0,3,8,0,0,30/7/1996 0:00:00
1960,2,10,2,3,43,102,0,0,0,0,0,0,1,1,2,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,2,3,43,103,0,0,0,0,0,0,9,2,3,0,4,42,0,0,30/7/1996 0:00:00
1960,2,10,2,3,43,112,0,0,0,0,0,0,4,1,0,0,0,12,0,0,30/7/1996 0:00:00
1960,2,10,2,3,43,114,0,0,0,0,0,0,3,0,0,0,0,1,0,0,30/7/1996 0:00:00
1960,2,10,2,3,43,122,0,0,0,0,0,0,0,0,0,0,0,2,0,0,30/7/1996 0:00:00
1960,2,10,2,3,43,129,0,0,0,0,0,0,1,0,0,0,0,1,0,0,30/7/1996 0:00:00
1960,2,10,2,29,43,1,0,0,54,0,0,574,13916,15736,12593,11532,11986,12636,11830,1313,30/7/1996 0:00:00
1960,2,10,2,29,43,2,0,0,6,0,0,39,939,1182,976,905,979,1079,1051,111,30/7/1996 0:00:00
1960,2,10,2,29,43,101,0,0,16,0,0,154,1299,1432,1741,1431,1301,1224,994,96,30/7/1996 0:00:00
1960,2,10,2,29,43,102,0,0,1,0,0,9,226,206,185,79,155,59,58,10,30/7/1996 0:00:00
1960,2,10,2,29,43,103,0,0,0,0,0,0,49,65,44,114,231,53,4,0,30/7/1996 0:00:00
1960,2,10,2,29,43,106,0,0,0,0,0,0,8,1,1,1,0,0,0,0,30/7/1996 0:00:00
1960,2,10,2,29,43,112,0,0,8,0,0,18,519,590,406,339,349,661,683,140,30/7/1996 0:00:00
1960,2,10,2,29,43,114,0,0,2,0,0,1,449,290,104,55,58,41,73,6,30/7/1996 0:00:00
1960,2,10,2,29,43,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30/7/1996 0:00:00
1960,2,10,2,29,43,120,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,2,29,43,122,0,0,0,0,0,0,0,6,46,62,69,134,133,1,30/7/1996 0:00:00
1960,2,10,2,29,43,129,0,0,0,0,0,10,216,255,111,97,139,82,228,21,30/7/1996 0:00:00
1960,2,10,2,29,43,186,0,0,0,0,0,0,22,56,20,27,27,81,39,2,30/7/1996 0:00:00
1960,2,10,2,29,43,188,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,2,29,43,199,0,0,0,0,0,0,29,32,96,47,61,42,86,3,30/7/1996 0:00:00
1960,2,10,3,3,43,1,0,0,0,0,0,0,162,157,461,403,408,134,139,24,30/7/1996 0:00:00
1960,2,10,3,3,43,2,0,0,0,0,0,0,10,12,31,27,30,10,9,2,30/7/1996 0:00:00
1960,2,10,3,3,43,101,0,0,0,0,0,0,6,6,13,20,4,1,0,0,30/7/1996 0:00:00
1960,2,10,3,3,43,102,0,0,0,0,0,0,4,1,12,1,0,2,0,0,30/7/1996 0:00:00
1960,2,10,3,3,43,103,0,0,0,0,0,0,26,36,169,94,140,28,42,11,30/7/1996 0:00:00
1960,2,10,3,3,43,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,3,3,43,112,0,0,0,0,0,0,2,3,2,2,2,2,2,0,30/7/1996 0:00:00
1960,2,10,3,3,43,114,0,0,0,0,0,0,2,1,1,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,3,3,43,122,0,0,0,0,0,0,0,0,0,1,1,0,1,0,30/7/1996 0:00:00
1960,2,10,3,3,43,129,0,0,0,0,0,0,0,1,1,1,1,0,1,0,30/7/1996 0:00:00
1960,2,10,3,3,43,186,0,0,0,0,0,0,1,2,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,3,3,43,199,0,0,0,0,0,0,2,1,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,3,29,43,1,0,0,250,24,0,189,4040,4668,3573,2868,3465,4085,4605,1325,30/7/1996 0:00:00
1960,2,10,3,29,43,2,0,0,15,2,0,13,305,366,279,214,283,338,400,104,30/7/1996 0:00:00
1960,2,10,3,29,43,101,0,0,101,18,0,62,531,542,659,388,346,384,485,124,30/7/1996 0:00:00
1960,2,10,3,29,43,102,0,0,2,0,0,5,112,146,115,22,124,84,40,33,30/7/1996 0:00:00
1960,2,10,3,29,43,103,0,0,0,0,0,0,55,50,24,9,6,16,0,4,30/7/1996 0:00:00
1960,2,10,3,29,43,106,0,0,0,0,0,0,3,1,0,0,0,0,0,1,30/7/1996 0:00:00
1960,2,10,3,29,43,112,0,0,44,1,0,7,212,217,108,118,150,372,325,210,30/7/1996 0:00:00
1960,2,10,3,29,43,114,0,0,10,0,0,0,183,106,28,19,25,23,35,8,30/7/1996 0:00:00
1960,2,10,3,29,43,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30/7/1996 0:00:00
1960,2,10,3,29,43,120,0,0,0,0,0,0,1,0,1,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,3,29,43,122,0,0,1,1,0,0,0,2,12,21,29,76,63,1,30/7/1996 0:00:00
1960,2,10,3,29,43,129,0,0,0,0,0,4,88,94,29,34,60,46,109,32,30/7/1996 0:00:00
1960,2,10,3,29,43,186,0,0,1,6,0,0,9,26,4,4,11,68,36,6,30/7/1996 0:00:00
1960,2,10,3,29,43,188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,3,29,43,199,0,0,0,0,0,0,12,15,21,8,25,35,80,10,30/7/1996 0:00:00
1960,2,10,4,3,43,1,0,0,0,0,0,0,136,303,231,170,117,6,0,0,30/7/1996 0:00:00
1960,2,10,4,3,43,2,0,0,0,0,0,0,10,24,14,10,9,1,0,0,30/7/1996 0:00:00
1960,2,10,4,3,43,101,0,0,0,0,0,0,9,21,0,0,3,0,0,2,30/7/1996 0:00:00
1960,2,10,4,3,43,102,0,0,0,0,0,0,11,2,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,4,3,43,103,0,0,0,0,0,0,67,161,84,40,23,1,0,15,30/7/1996 0:00:00
1960,2,10,4,3,43,112,0,0,0,0,0,0,1,2,0,1,0,0,0,2,30/7/1996 0:00:00
1960,2,10,4,3,43,186,0,0,0,0,0,0,1,2,0,1,0,0,0,2,30/7/1996 0:00:00
1960,2,10,4,3,43,199,0,0,0,0,0,0,1,1,0,1,0,0,0,4,30/7/1996 0:00:00
1960,2,10,4,29,43,1,0,0,574,0,20,0,235,0,0,0,0,0,218,531,30/7/1996 0:00:00
1960,2,10,4,29,43,2,0,0,46,0,2,0,17,0,0,0,0,0,19,50,30/7/1996 0:00:00
1960,2,10,4,29,43,101,0,0,239,0,6,0,78,0,0,0,21,7,47,90,30/7/1996 0:00:00
1960,2,10,4,29,43,102,0,0,31,0,0,0,6,0,0,0,4,0,22,29,30/7/1996 0:00:00
1960,2,10,4,29,43,103,0,0,0,0,3,0,40,0,0,0,4,0,0,0,30/7/1996 0:00:00
1960,2,10,4,29,43,106,0,0,2,0,0,0,1,0,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,4,29,43,112,0,0,113,0,4,0,8,0,0,0,16,8,21,136,30/7/1996 0:00:00
1960,2,10,4,29,43,114,0,0,25,0,0,0,7,0,0,0,3,1,2,5,30/7/1996 0:00:00
1960,2,10,4,29,43,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30/7/1996 0:00:00
1960,2,10,4,29,43,122,0,0,3,0,0,0,0,0,0,0,3,2,4,1,30/7/1996 0:00:00
1960,2,10,4,29,43,129,0,0,1,0,0,0,3,0,0,0,6,1,7,21,30/7/1996 0:00:00
